date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:58:31	6636/6636	---MCZ	200	added ('OK')	font/ttf	etag:W/%2219ec-5ac2bfa45c180%22	https://preview.colorlib.com/theme/courses/assets/fonts/gijgo-material.ttf?235541	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/gijgo-materialba15.ttf	(from https://preview.colorlib.com/theme/courses/assets/css/gijgo.css)
13:58:32	6716/6716	---M--	200	added ('OK')	font/woff	etag:%221a3c-5ac2bfa45c180%22	https://preview.colorlib.com/theme/courses/assets/fonts/gijgo-material.woff?235541	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/gijgo-materialba15.woff	(from https://preview.colorlib.com/theme/courses/assets/css/gijgo.css)
13:58:32	23255/23255	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ad7-5ac2bfa367f40%22	https://preview.colorlib.com/theme/courses/assets/fonts/gijgo-material.svg?235541	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/gijgo-materialba15.svg	(from https://preview.colorlib.com/theme/courses/assets/css/gijgo.css)
13:58:33	98620/98620	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221813c-5ac2bf960dfc0%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-brands-400.eot	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:33	98620/98620	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221813c-5ac2bf960dfc0%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-brands-400d41d.eot	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:34	54420/54420	---M--	200	added ('OK')	font/woff2	etag:%22d494-5ac2bf98ea680%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-brands-400.woff2	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:34	63712/63712	---M--	200	added ('OK')	font/woff	etag:%22f8e0-5ac2bf97f6440%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-brands-400.woff	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:34	98384/98384	---MCZ	200	added ('OK')	font/ttf	etag:W/%2218050-5ac2bf9702200%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-brands-400.ttf	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:35	31156/31156	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2279b4-5ac2bf98ea680%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-regular-400.eot	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:36	31156/31156	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2279b4-5ac2bf98ea680%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-regular-400d41d.eot	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:36	507478/507478	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227be56-5ac2bf960dfc0%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-brands-400.svg	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:37	12220/12220	---M--	200	added ('OK')	font/woff2	etag:%222fbc-5ac2bf9ad2b00%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-regular-400.woff2	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:38	14712/14712	---M--	200	added ('OK')	font/woff	etag:%223978-5ac2bf9ad2b00%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-regular-400.woff	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:39	30928/30928	---MCZ	200	added ('OK')	font/ttf	etag:W/%2278d0-5ac2bf99de8c0%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-regular-400.ttf	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:39	107199/107199	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221a2bf-5ac2bf99de8c0%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-regular-400.svg	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:40	102152/102152	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2218f08-5ac2bf9bc6d40%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-solid-900.eot	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:40	102152/102152	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2218f08-5ac2bf9bc6d40%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-solid-900d41d.eot	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:41	38784/38784	---M--	200	added ('OK')	font/woff2	etag:%229780-5ac2bf9ea3400%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-solid-900.woff2	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:41	48704/48704	---M--	200	added ('OK')	font/woff	etag:%22be40-5ac2bf9daf1c0%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-solid-900.woff	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:42	101932/101932	---MCZ	200	added ('OK')	font/ttf	etag:W/%2218e2c-5ac2bf9daf1c0%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-solid-900.ttf	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:43	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-5ac2bfa5503c0%22	https://preview.colorlib.com/theme/courses/assets/fonts/themify.eot?-fvbane	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/themify9f24.eot	(from https://preview.colorlib.com/theme/courses/assets/css/themify-icons.css)
13:58:43	378215/378215	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c567-5ac2bf9cbaf80%22	https://preview.colorlib.com/theme/courses/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/fa-solid-900.svg	(from https://preview.colorlib.com/theme/courses/assets/css/fontawesome-all.min.css)
13:58:43	78748/78748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221339c-5ac2bfa5503c0%22	https://preview.colorlib.com/theme/courses/assets/fonts/themify.eot?	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/themifyd41d.eot	(from https://preview.colorlib.com/theme/courses/assets/css/themify-icons.css)
13:58:43	56108/56108	---M--	200	added ('OK')	font/woff	etag:%22db2c-5ac2bfa82ca80%22	https://preview.colorlib.com/theme/courses/assets/fonts/themify.woff?-fvbane	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/themify9f24.woff	(from https://preview.colorlib.com/theme/courses/assets/css/themify-icons.css)
13:58:44	78584/78584	---MCZ	200	added ('OK')	font/ttf	etag:W/%22132f8-5ac2bfa738840%22	https://preview.colorlib.com/theme/courses/assets/fonts/themify.ttf?-fvbane	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/themify9f24.ttf	(from https://preview.colorlib.com/theme/courses/assets/css/themify-icons.css)
13:58:44	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223931d-5ac2bfa644600%22	https://preview.colorlib.com/theme/courses/assets/fonts/themify.svg?-fvbane	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/fonts/themify9f24.svg	(from https://preview.colorlib.com/theme/courses/assets/css/themify-icons.css)
13:58:45	69102/69102	---M--	200	added ('OK')	image/png	etag:%2210dee-5ac2c079fb980%22	https://preview.colorlib.com/theme/courses/assets/img/hero/h1_hero.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/hero/h1_hero.png	(from https://preview.colorlib.com/theme/courses/assets/css/style.css)
13:58:45	15142/15142	---M--	200	added ('OK')	image/png	etag:%223b26-5ac2c07aefbc0%22	https://preview.colorlib.com/theme/courses/assets/img/hero/hero2.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/hero/hero2.png	(from https://preview.colorlib.com/theme/courses/assets/css/style.css)
13:58:46	1661/1661	---M--	200	added ('OK')	image/png	etag:%2267d-5ac2c054ca1c0%22	https://preview.colorlib.com/theme/courses/assets/img/elements/primary-check.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/primary-check.png	(from https://preview.colorlib.com/theme/courses/assets/css/style.css)
13:58:46	1205/1205	---M--	200	added ('OK')	image/png	etag:%224b5-5ac2c056b2640%22	https://preview.colorlib.com/theme/courses/assets/img/elements/success-check.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/success-check.png	(from https://preview.colorlib.com/theme/courses/assets/css/style.css)
13:58:47	1249/1249	---M--	200	added ('OK')	image/png	etag:%224e1-5ac2c04864480%22	https://preview.colorlib.com/theme/courses/assets/img/elements/disabled-check.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/disabled-check.png	(from https://preview.colorlib.com/theme/courses/assets/css/style.css)
13:58:47	1284/1284	---M--	200	added ('OK')	image/png	etag:%22504-5ac2c054ca1c0%22	https://preview.colorlib.com/theme/courses/assets/img/elements/primary-radio.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/primary-radio.png	(from https://preview.colorlib.com/theme/courses/assets/css/style.css)
13:58:48	1209/1209	---M--	200	added ('OK')	image/png	etag:%224b9-5ac2c056b2640%22	https://preview.colorlib.com/theme/courses/assets/img/elements/success-radio.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/success-radio.png	(from https://preview.colorlib.com/theme/courses/assets/css/style.css)
13:58:48	1173/1173	---M--	200	added ('OK')	image/png	etag:%22495-5ac2c04a4c900%22	https://preview.colorlib.com/theme/courses/assets/img/elements/disabled-radio.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/disabled-radio.png	(from https://preview.colorlib.com/theme/courses/assets/css/style.css)
13:58:49	77085/77085	---M--	200	added ('OK')	image/png	etag:%2212d1d-5ac2c0603bcc0%22	https://preview.colorlib.com/theme/courses/assets/img/gallery/featured4.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/gallery/featured4.png	(from https://preview.colorlib.com/theme/courses/courses.html)
13:58:49	133806/133806	---M--	200	added ('OK')	image/png	etag:%2220aae-5ac2c0612ff00%22	https://preview.colorlib.com/theme/courses/assets/img/gallery/featured5.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/gallery/featured5.png	(from https://preview.colorlib.com/theme/courses/courses.html)
13:58:50	111494/111494	---M--	200	added ('OK')	image/png	etag:%221b386-5ac2c0612ff00%22	https://preview.colorlib.com/theme/courses/assets/img/gallery/featured6.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/gallery/featured6.png	(from https://preview.colorlib.com/theme/courses/courses.html)
13:58:50	0/0	---M--	200	added ('OK')	text/css	etag:%220-5c1f9b44b3be2%22	https://preview.colorlib.com/theme/courses/assets/css/hamburgers.min.css	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/css/hamburgers.min.css	(from https://preview.colorlib.com/theme/courses/blog.html)
13:58:51	481/481	---MCZ	200	added ('OK')	text/css	etag:W/%221e1-5c1f9b44b3be2-gzip%22	https://preview.colorlib.com/theme/courses/assets/css/responsive.css	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/css/responsive.css	(from https://preview.colorlib.com/theme/courses/blog.html)
13:58:52	453240/453240	---M--	200	added ('OK')	image/png	etag:%226ea78-5ac2c03922080%22	https://preview.colorlib.com/theme/courses/assets/img/blog/single_blog_1.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/blog/single_blog_1.png	(from https://preview.colorlib.com/theme/courses/blog.html)
13:58:52	382831/382831	---M--	200	added ('OK')	image/png	etag:%225d76f-5ac2c03de6bc0%22	https://preview.colorlib.com/theme/courses/assets/img/blog/single_blog_2.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/blog/single_blog_2.png	(from https://preview.colorlib.com/theme/courses/blog.html)
13:58:52	452936/452936	---M--	200	added ('OK')	image/png	etag:%226e948-5ac2c03edae00%22	https://preview.colorlib.com/theme/courses/assets/img/blog/single_blog_3.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/blog/single_blog_3.png	(from https://preview.colorlib.com/theme/courses/blog.html)
13:58:53	346773/346773	---M--	200	added ('OK')	image/png	etag:%2254a95-5ac2c042ab700%22	https://preview.colorlib.com/theme/courses/assets/img/blog/single_blog_4.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/blog/single_blog_4.png	(from https://preview.colorlib.com/theme/courses/blog.html)
13:58:53	16236/16236	---M--	200	added ('OK')	image/png	etag:%223f6c-5ac2c08e028c0%22	https://preview.colorlib.com/theme/courses/assets/img/post/post_1.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/post/post_1.png	(from https://preview.colorlib.com/theme/courses/blog.html)
13:58:54	485273/485273	---M--	200	added ('OK')	image/png	etag:%2276799-5ac2c041b74c0%22	https://preview.colorlib.com/theme/courses/assets/img/blog/single_blog_5.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/blog/single_blog_5.png	(from https://preview.colorlib.com/theme/courses/blog.html)
13:58:54	14552/14552	---M--	200	added ('OK')	image/png	etag:%2238d8-5ac2c08fead40%22	https://preview.colorlib.com/theme/courses/assets/img/post/post_3.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/post/post_3.png	(from https://preview.colorlib.com/theme/courses/blog.html)
13:58:54	13468/13468	---M--	200	added ('OK')	image/png	etag:%22349c-5ac2c08fead40%22	https://preview.colorlib.com/theme/courses/assets/img/post/post_2.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/post/post_2.png	(from https://preview.colorlib.com/theme/courses/blog.html)
13:58:55	11818/11818	---M--	200	added ('OK')	image/png	etag:%222e2a-5ac2c090def80%22	https://preview.colorlib.com/theme/courses/assets/img/post/post_4.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/post/post_4.png	(from https://preview.colorlib.com/theme/courses/blog.html)
13:58:55	21217/21217	---M--	200	added ('OK')	image/png	etag:%2252e1-5ac2c090def80%22	https://preview.colorlib.com/theme/courses/assets/img/post/post_5.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/post/post_5.png	(from https://preview.colorlib.com/theme/courses/blog.html)
13:58:56	17631/17631	---M--	200	added ('OK')	image/png	etag:%2244df-5ac2c091d31c0%22	https://preview.colorlib.com/theme/courses/assets/img/post/post_6.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/post/post_6.png	(from https://preview.colorlib.com/theme/courses/blog.html)
13:58:56	20969/20969	---M--	200	added ('OK')	image/png	etag:%2251e9-5ac2c091d31c0%22	https://preview.colorlib.com/theme/courses/assets/img/post/post_7.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/post/post_7.png	(from https://preview.colorlib.com/theme/courses/blog.html)
13:58:57	16499/16499	---M--	200	added ('OK')	image/png	etag:%224073-5ac2c092c7400%22	https://preview.colorlib.com/theme/courses/assets/img/post/post_8.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/post/post_8.png	(from https://preview.colorlib.com/theme/courses/blog.html)
13:58:57	17231/17231	---M--	200	added ('OK')	image/png	etag:%22434f-5ac2c092c7400%22	https://preview.colorlib.com/theme/courses/assets/img/post/post_9.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/post/post_9.png	(from https://preview.colorlib.com/theme/courses/blog.html)
13:58:57	19266/19266	---M--	200	added ('OK')	image/png	etag:%224b42-5ac2c08ef6b00%22	https://preview.colorlib.com/theme/courses/assets/img/post/post_10.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/post/post_10.png	(from https://preview.colorlib.com/theme/courses/blog.html)
13:58:58	9547/9547	---M--	200	added ('OK')	image/png	etag:%22254b-5ac2c093bb640%22	https://preview.colorlib.com/theme/courses/assets/img/post/preview.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/post/preview.png	(from https://preview.colorlib.com/theme/courses/blog_details.html)
13:58:58	8977/8977	---M--	200	added ('OK')	image/png	etag:%222311-5ac2c08ef6b00%22	https://preview.colorlib.com/theme/courses/assets/img/post/next.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/post/next.png	(from https://preview.colorlib.com/theme/courses/blog_details.html)
13:58:59	17489/17489	---M--	200	added ('OK')	image/png	etag:%224451-5ac2c03551780%22	https://preview.colorlib.com/theme/courses/assets/img/blog/author.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/blog/author.png	(from https://preview.colorlib.com/theme/courses/blog_details.html)
13:58:59	11303/11303	---M--	200	added ('OK')	image/png	etag:%222c27-5ac2c03551780%22	https://preview.colorlib.com/theme/courses/assets/img/blog/comment_1.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/blog/comment_1.png	(from https://preview.colorlib.com/theme/courses/blog_details.html)
13:59:00	10561/10561	---M--	200	added ('OK')	image/png	etag:%222941-5ac2c036459c0%22	https://preview.colorlib.com/theme/courses/assets/img/blog/comment_2.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/blog/comment_2.png	(from https://preview.colorlib.com/theme/courses/blog_details.html)
13:59:00	11401/11401	---M--	200	added ('OK')	image/png	etag:%222c89-5ac2c036459c0%22	https://preview.colorlib.com/theme/courses/assets/img/blog/comment_3.png	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/blog/comment_3.png	(from https://preview.colorlib.com/theme/courses/blog_details.html)
13:59:01	14520/14520	---M--	200	added ('OK')	image/jpeg	etag:%2238b8-5ac2c04864480%22	https://preview.colorlib.com/theme/courses/assets/img/elements/d.jpg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/d.jpg	(from https://preview.colorlib.com/theme/courses/elements.html)
13:59:01	1879/1879	---M--	200	added ('OK')	image/jpeg	etag:%22757-5ac2c04a4c900%22	https://preview.colorlib.com/theme/courses/assets/img/elements/f1.jpg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/f1.jpg	(from https://preview.colorlib.com/theme/courses/elements.html)
13:59:01	1957/1957	---M--	200	added ('OK')	image/jpeg	etag:%227a5-5ac2c04b40b40%22	https://preview.colorlib.com/theme/courses/assets/img/elements/f2.jpg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/f2.jpg	(from https://preview.colorlib.com/theme/courses/elements.html)
13:59:02	2423/2423	---M--	200	added ('OK')	image/jpeg	etag:%22977-5ac2c04b40b40%22	https://preview.colorlib.com/theme/courses/assets/img/elements/f3.jpg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/f3.jpg	(from https://preview.colorlib.com/theme/courses/elements.html)
13:59:02	1559/1559	---M--	200	added ('OK')	image/jpeg	etag:%22617-5ac2c04c34d80%22	https://preview.colorlib.com/theme/courses/assets/img/elements/f4.jpg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/f4.jpg	(from https://preview.colorlib.com/theme/courses/elements.html)
13:59:03	1825/1825	---M--	200	added ('OK')	image/jpeg	etag:%22721-5ac2c04c34d80%22	https://preview.colorlib.com/theme/courses/assets/img/elements/f5.jpg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/f5.jpg	(from https://preview.colorlib.com/theme/courses/elements.html)
13:59:03	1427/1427	---M--	200	added ('OK')	image/jpeg	etag:%22593-5ac2c04d28fc0%22	https://preview.colorlib.com/theme/courses/assets/img/elements/f6.jpg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/f6.jpg	(from https://preview.colorlib.com/theme/courses/elements.html)
13:59:04	1516/1516	---M--	200	added ('OK')	image/jpeg	etag:%225ec-5ac2c04d28fc0%22	https://preview.colorlib.com/theme/courses/assets/img/elements/f7.jpg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/f7.jpg	(from https://preview.colorlib.com/theme/courses/elements.html)
13:59:04	1343/1343	---M--	200	added ('OK')	image/jpeg	etag:%2253f-5ac2c04e1d200%22	https://preview.colorlib.com/theme/courses/assets/img/elements/f8.jpg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/f8.jpg	(from https://preview.colorlib.com/theme/courses/elements.html)
13:59:05	124531/124531	---M--	200	added ('OK')	image/jpeg	etag:%221e673-5ac2c04e1d200%22	https://preview.colorlib.com/theme/courses/assets/img/elements/g1.jpg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/g1.jpg	(from https://preview.colorlib.com/theme/courses/elements.html)
13:59:05	116798/116798	---M--	200	added ('OK')	image/jpeg	etag:%221c83e-5ac2c04f11440%22	https://preview.colorlib.com/theme/courses/assets/img/elements/g2.jpg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/g2.jpg	(from https://preview.colorlib.com/theme/courses/elements.html)
13:59:06	81581/81581	---M--	200	added ('OK')	image/jpeg	etag:%2213ead-5ac2c05005680%22	https://preview.colorlib.com/theme/courses/assets/img/elements/g3.jpg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/g3.jpg	(from https://preview.colorlib.com/theme/courses/elements.html)
13:59:07	84926/84926	---M--	200	added ('OK')	image/jpeg	etag:%2214bbe-5ac2c050f98c0%22	https://preview.colorlib.com/theme/courses/assets/img/elements/g4.jpg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/g4.jpg	(from https://preview.colorlib.com/theme/courses/elements.html)
13:59:07	64607/64607	---M--	200	added ('OK')	image/jpeg	etag:%22fc5f-5ac2c051edb00%22	https://preview.colorlib.com/theme/courses/assets/img/elements/g5.jpg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/g5.jpg	(from https://preview.colorlib.com/theme/courses/elements.html)
13:59:07	74445/74445	---M--	200	added ('OK')	image/jpeg	etag:%22122cd-5ac2c051edb00%22	https://preview.colorlib.com/theme/courses/assets/img/elements/g6.jpg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/g6.jpg	(from https://preview.colorlib.com/theme/courses/elements.html)
13:59:07	157297/157297	---M--	200	added ('OK')	image/jpeg	etag:%2226671-5ac2c053d5f80%22	https://preview.colorlib.com/theme/courses/assets/img/elements/g7.jpg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/g7.jpg	(from https://preview.colorlib.com/theme/courses/elements.html)
13:59:08	16790/16790	---M--	200	added ('OK')	image/jpeg	etag:%224196-5ac2c053d5f80%22	https://preview.colorlib.com/theme/courses/assets/img/elements/g8.jpg	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/img/elements/g8.jpg	(from https://preview.colorlib.com/theme/courses/elements.html)
13:59:08	2259/2259	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2015%20Apr%202023%2008:29:08%20GMT	https://preview.colorlib.com/theme/courses/%22https://maps.gstatic.com/mapfiles/openhand_8_8.cur%22	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/_https_/maps.gstatic.com/mapfiles/openhand_8_8.cur_	(from https://preview.colorlib.com/theme/courses/contact.html)
13:59:08	1642/1642	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2019:15:00%20GMT	https://maps.gstatic.com/mapfiles/api-3/images/google_white5.png	C:/My%20Web%20Sites/Education/maps.gstatic.com/mapfiles/api-3/images/google_white5.png	(from https://preview.colorlib.com/theme/courses/contact.html)
13:59:09	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22642ee798-4d7%22	https://preview.colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://preview.colorlib.com/theme/courses/contact.html)
13:59:09	5952/5952	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Aug%202020%2002:08:37%20GMT	https://preview.colorlib.com/theme/courses/register.html	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/register.html	(from https://preview.colorlib.com/theme/courses/login.html)
13:59:11	12372/12372	---MCZ	200	added ('OK')	application/javascript	etag:W/%223054-5ac2bfdd94880-gzip%22	https://preview.colorlib.com/theme/courses/assets/js/jquery.vide.js	C:/My%20Web%20Sites/Education/preview.colorlib.com/theme/courses/assets/js/jquery.vide.js	(from https://preview.colorlib.com/theme/courses/login.html)
